timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2010-08-20 16:00:00,37.7,48.90968477999999,0.025,0.8422801085681513
2010-08-20 17:00:00,41.3,52.428,0.0,0.8422801085681513
2010-08-20 18:00:00,41.6,38.290916054460034,0.1,0.721852584817318
2010-08-20 19:00:00,39.0,15.789960729999997,1.0,0.9996089869458142
2010-08-20 20:00:00,18.3,5.645367564795357,0.0,0.9994334363492234
2010-08-20 21:00:00,5.4,5.4,0.0,0.9994334363492234
2010-08-20 22:00:00,5.4,5.4,0.0,0.9994334363492234
2010-08-20 23:00:00,4.9,21.490253051743913,0.0,0.9994334363492234
2010-08-21 00:00:00,9.4,4.898654435484378,0.0,0.999500417141342
2010-08-21 01:00:00,4.8,4.898654435484378,0.025,0.9996559296575334
2010-08-21 02:00:00,11.0,4.869058104839064,0.025,0.9996559296575334
2010-08-21 03:00:00,22.0,13.604518708399997,0.075,0.9998942042996011
2010-08-21 04:00:00,14.3,4.869058104839064,0.025,0.9996559296672224
2010-08-21 05:00:00,5.3,4.869058104839064,0.0,0.772081206187454
2010-08-21 06:00:00,18.5,4.998340673387345,0.025,0.7396344485068405
2010-08-21 07:00:00,40.7,43.8972279480907,0.0,0.7396344485068405
2010-08-21 08:00:00,47.6,43.8972279480907,0.075,0.6299497927049735
2010-08-21 09:00:00,49.9,38.290916054460034,0.0,0.6299497927049735
2010-08-21 10:00:00,49.8,45.12140262477,0.0,0.6299497927049735
2010-08-21 11:00:00,42.1,42.90588984393623,0.05,0.5902627384710727
2010-08-21 12:00:00,34.0,46.167586876901595,0.025,0.5902627384710727
2010-08-21 13:00:00,35.9,46.167586876901595,0.0,0.7049597410317325
2010-08-21 14:00:00,38.5,45.12140262477,0.0,0.7396344485068405
2010-08-21 15:00:00,39.4,38.951887037352414,0.0,0.7396344485068405
2010-08-21 16:00:00,42.9,37.120150309456264,0.0,0.772081206187454
2010-08-21 17:00:00,34.1,9.2029351,0.0,0.772081206187454
2010-08-21 18:00:00,12.5,16.904984992599996,0.0,0.8545654087824801
2010-08-21 19:00:00,5.5,5.520230106749725,0.0,0.8545654087824801
2010-08-21 20:00:00,5.6,5.514161074724807,0.0,0.8545654087824801
2010-08-21 21:00:00,5.5,5.539912752307365,0.0,0.8967441746143675
2010-08-21 22:00:00,5.5,21.490253051743913,0.0,0.9141427112151486
2010-08-21 23:00:00,14.6,20.3009532,0.025,0.8967441746143675
2010-08-22 00:00:00,21.4,4.998340673387345,0.025,0.8769178289047803
2010-08-22 01:00:00,12.5,20.3009532,0.0,0.8769178289047803
2010-08-22 02:00:00,5.0,4.998340673387345,0.025,0.8545654087824801
2010-08-22 03:00:00,5.0,14.163086999999997,0.125,0.7049597463534057
2010-08-22 04:00:00,5.1,4.999186929959799,0.0,0.7049597463534057
2010-08-22 05:00:00,5.2,5.029430850971859,0.0,0.7049597463534057
2010-08-22 06:00:00,6.0,5.080601595680301,0.05,0.6299498014400173
2010-08-22 07:00:00,9.0,31.479965309999997,0.175,0.6527575257979574
2010-08-22 08:00:00,40.1,45.627311522159125,0.15,0.8446544369201856
2010-08-22 09:00:00,43.1,43.1,0.0,0.8186608340201306
2010-08-22 10:00:00,42.4,42.96288602352875,0.025,0.8186608340201306
2010-08-22 11:00:00,36.4,42.96288602352875,0.075,0.888913799265487
2010-08-22 12:00:00,31.9,42.96288602352875,0.05,0.9072935324804352
2010-08-22 13:00:00,33.8,39.419978667077025,0.075,0.8680610669312101
2010-08-22 14:00:00,36.8,39.419978667077025,0.05,0.9072935350405439
2010-08-22 15:00:00,35.5,40.64029607936655,0.075,0.9489513483618536
2010-08-22 16:00:00,34.8,37.120150309456264,0.05,0.9489513483618536
2010-08-22 17:00:00,24.0,12.548999999999998,0.025,0.8446544498016865
2010-08-22 18:00:00,9.4,9.4,0.075,0.7590576493850822
2010-08-22 19:00:00,5.5,5.519557248630608,0.0,0.7590576493850822
2010-08-22 20:00:00,5.4,5.513690074041426,0.0,0.725671905267741
2010-08-22 21:00:00,5.5,5.479583051828998,0.0,0.6138151207180156
2010-08-22 22:00:00,5.5,11.815144399999998,0.0,0.532787006964732
2010-08-22 23:00:00,5.1,21.463177136220736,0.05,0.5084656847809061
2010-08-23 00:00:00,22.2,5.086421116976211,0.1,0.5736901999833385
2010-08-23 01:00:00,11.6,5.086421116976211,0.025,0.5084656878565821
2010-08-23 02:00:00,5.1,5.086421116976211,0.025,0.5496279468497378
2010-08-23 03:00:00,5.1,5.090494781883347,0.025,0.5496279468497378
2010-08-23 04:00:00,5.0,22.446814117692906,0.025,0.629949798528336
2010-08-23 05:00:00,15.8,12.883486999999995,0.025,0.5902627444656463
2010-08-23 06:00:00,39.8,40.16208339522607,0.0,0.5902627444656463
2010-08-23 07:00:00,35.6,35.6,0.0,0.5902627444656463
2010-08-23 08:00:00,33.3,33.3,0.0,0.5902627444656463
2010-08-23 09:00:00,43.3,55.12568279999999,0.025,0.629949798528336
2010-08-23 10:00:00,46.1,44.50457248934575,0.0,0.7720812085170665
2010-08-23 11:00:00,38.1,40.05345837665825,0.0,0.802119949615963
2010-08-23 12:00:00,34.2,37.120150309456264,0.0,0.8296333379291501
2010-08-23 13:00:00,31.4,40.05345837665825,0.0,0.8545654087824801
2010-08-23 14:00:00,31.7,37.120150309456264,0.025,0.8545654087824801
2010-08-23 15:00:00,31.6,37.120150309456264,0.05,0.8296333379291501
2010-08-23 16:00:00,32.3,38.951887037352414,0.075,0.7396344485068405
2010-08-23 17:00:00,37.3,43.34887684756825,0.0,0.7396344485068405
2010-08-23 18:00:00,48.3,38.951887037352414,0.0,0.7396344485068405
2010-08-23 19:00:00,48.8,42.96288602352875,0.0,0.772081206187454
2010-08-23 20:00:00,40.2,29.5,0.0,0.772081206187454
2010-08-23 21:00:00,28.2,5.489995695396209,0.0,0.772081206187454
2010-08-23 22:00:00,5.5,5.065342443122839,0.0,0.772081206187454
2010-08-23 23:00:00,7.4,18.1624828363,0.0,0.772081206187454
2010-08-24 00:00:00,21.1,5.065342443122839,0.0,0.8021199474709096
2010-08-24 01:00:00,18.1,5.065342443122839,0.0,0.854565407021355
2010-08-24 02:00:00,5.4,5.065342443122839,0.0,0.9141427112151486
2010-08-24 03:00:00,5.5,41.25541398201161,0.0,0.9141427112151486
2010-08-24 04:00:00,5.5,19.7389850747,0.0,0.9141427112151486
2010-08-24 05:00:00,17.9,43.34887684756825,0.0,0.9141427112151486
2010-08-24 06:00:00,39.7,41.25541398201161,0.0,0.9141427112151486
2010-08-24 07:00:00,39.0,41.64055232683522,0.0,0.9141427112151486
2010-08-24 08:00:00,35.4,48.87677934599999,0.0,0.9141427112151486
2010-08-24 09:00:00,44.5,55.12568279999999,0.0,0.9141427112151486
2010-08-24 10:00:00,45.4,40.09742086366077,0.0,0.9141427112151486
2010-08-24 11:00:00,42.8,40.09742086366077,0.0,0.9141427112151486
2010-08-24 12:00:00,35.5,40.09742086366077,0.025,0.8967441746143675
2010-08-24 13:00:00,38.9,37.17410521661938,0.025,0.8769178289047803
2010-08-24 14:00:00,39.2,36.66712158184096,0.0,0.8769178289047803
2010-08-24 15:00:00,39.4,41.25541398201161,0.025,0.8545654087824801
2010-08-24 16:00:00,38.7,41.25541398201161,0.05,0.802119949615963
2010-08-24 17:00:00,42.4,41.64055232683522,0.0,0.802119949615963
2010-08-24 18:00:00,46.1,48.87677934599999,0.025,0.7720812085170665
2010-08-24 19:00:00,49.3,41.25541398201161,0.0,0.7720812085170665
2010-08-24 20:00:00,43.4,31.550428101329995,0.05,0.7049597436925692
2010-08-24 21:00:00,27.5,5.482897966464629,0.0,0.7049597436925692
2010-08-24 22:00:00,5.5,21.005565925999996,0.0,0.7396344510099339
2010-08-24 23:00:00,5.3,18.070616589786997,0.0,0.7720812085170665
2010-08-25 00:00:00,21.1,18.070616589786997,0.0,0.7720812085170665
2010-08-25 01:00:00,21.1,5.48802857652524,0.0,0.802119949615963
2010-08-25 02:00:00,5.0,5.48802857652524,0.0,0.8545654087824801
2010-08-25 03:00:00,5.2,5.48802857652524,0.0,0.8545654087824801
2010-08-25 04:00:00,5.1,19.7389850747,0.0,0.8667084172062819
2010-08-25 05:00:00,15.8,41.25541398201161,0.1,0.7593118366399072
2010-08-25 06:00:00,39.8,38.87249725381188,0.0,0.8179362046239487
2010-08-25 07:00:00,37.4,44.50320074254202,0.0,0.8179362046239487
2010-08-25 08:00:00,35.0,45.559118065511385,0.0,0.8179362046239487
2010-08-25 09:00:00,44.7,55.12568279999999,0.05,0.7593118366399072
2010-08-25 10:00:00,48.0,45.559118065511385,0.0,0.7593118366399072
2010-08-25 11:00:00,45.2,40.00819460456254,0.0,0.7593118366399072
2010-08-25 12:00:00,38.0,38.87249725381188,0.0,0.7593118366399072
2010-08-25 13:00:00,38.1,38.87249725381188,0.0,0.7593118366399072
2010-08-25 14:00:00,38.7,39.40895268280742,0.0,0.7593118366399072
2010-08-25 15:00:00,39.0,40.00819460456254,0.05,0.8179362046239487
2010-08-25 16:00:00,36.2,42.28699446107106,0.05,0.7593118366399072
2010-08-25 17:00:00,41.9,52.428,0.0,0.7593118366399072
2010-08-25 18:00:00,49.9,49.003745542199994,0.0,0.7593118366399072
2010-08-25 19:00:00,44.9,43.36421379329777,0.0,0.8179362046239487
2010-08-25 20:00:00,36.1,28.144,0.0,0.8179362046239487
2010-08-25 21:00:00,24.7,5.48802857652524,0.025,0.7898236148458424
2010-08-25 22:00:00,5.3,21.053727303739997,0.075,0.6916923813991436
2010-08-25 23:00:00,9.4,21.053727303739997,0.0,0.6916923813991436
2010-08-26 00:00:00,21.3,5.1729911044156545,0.0,0.6916923813991436
2010-08-26 01:00:00,21.6,5.1729911044156545,0.0,0.7593118342802345
2010-08-26 02:00:00,7.0,5.1729911044156545,0.025,0.7898236126605922
2010-08-26 03:00:00,5.1,5.1729911044156545,0.025,0.7593118342802345
2010-08-26 04:00:00,5.0,22.983999999999995,0.025,0.7265366953590708
2010-08-26 05:00:00,16.7,40.00819460456254,0.0,0.7265366953590708
2010-08-26 06:00:00,39.6,37.24187365163357,0.0,0.7265366953590708
2010-08-26 07:00:00,37.2,44.56224051977941,0.0,0.7593118342802345
2010-08-26 08:00:00,33.3,48.068599999999996,0.0,0.8435718673100951
2010-08-26 09:00:00,43.3,45.559118065511385,0.0,0.8435718673100951
2010-08-26 10:00:00,46.7,42.91402021647012,0.0,0.8435718673100951
2010-08-26 11:00:00,41.8,40.00819460456254,0.0,0.8435718673100951
2010-08-26 12:00:00,38.0,38.87452365436782,0.0,0.8667084172062819
2010-08-26 13:00:00,35.8,37.2293115561435,0.0,0.8873747302140557
2010-08-26 14:00:00,34.8,38.87452365436782,0.0,0.9056446972251873
2010-08-26 15:00:00,38.2,39.46626687796519,0.025,0.8873747302140557
2010-08-26 16:00:00,35.1,41.74287064014925,0.05,0.8435718673100951
2010-08-26 17:00:00,43.1,46.13311756968177,0.0,0.8435718673100951
2010-08-26 18:00:00,44.7,45.0714872861373,0.025,0.8179362046239487
2010-08-26 19:00:00,39.0,32.14642,0.05,0.7593118366399072
2010-08-26 20:00:00,36.1,5.48802857652524,0.075,0.6550292417797305
2010-08-26 21:00:00,14.8,5.48802857652524,0.15,0.5837038331624953
2010-08-26 22:00:00,5.3,5.10576564116367,0.05,0.6608614970435643
2010-08-26 23:00:00,15.5,21.46995679674816,0.075,0.7642287785763574
2010-08-27 00:00:00,22.0,5.164035948814568,0.075,0.8473485722554916
2010-08-27 01:00:00,9.3,5.164035948814568,0.025,0.8473485722554916
2010-08-27 02:00:00,5.0,5.164035948814568,0.0,0.7943734391911187
2010-08-27 03:00:00,5.0,5.114825164170197,0.05,0.8473485722554916
2010-08-27 04:00:00,5.1,19.7389850747,0.025,0.8473485722554916
2010-08-27 05:00:00,18.3,39.46626687796519,0.0,0.7943734391911187
2010-08-27 06:00:00,41.0,37.2293115561435,0.025,0.7317956875132501
2010-08-27 07:00:00,40.6,44.60356836384558,0.0,0.5031677718455491
2010-08-27 08:00:00,32.5,46.77266975031126,0.0,0.5774980405815734
2010-08-27 09:00:00,43.1,46.77266975031126,0.0,0.6916923813991436
2010-08-27 10:00:00,51.3,45.0714872861373,0.0,0.7898236148458424
2010-08-27 11:00:00,42.6,39.46626687796519,0.0,0.8179362046239487
2010-08-27 12:00:00,37.8,38.21699894467585,0.0,0.8179362046239487
2010-08-27 13:00:00,35.7,37.86607948206772,0.025,0.8435718673100951
2010-08-27 14:00:00,37.3,36.66712158184096,0.0,0.8667084172062819
2010-08-27 15:00:00,38.6,41.17878978740812,0.025,0.8435718673100951
2010-08-27 16:00:00,37.6,42.88620893424925,0.025,0.8435718673100951
2010-08-27 17:00:00,41.1,50.021025589999994,0.0,0.8435718673100951
2010-08-27 18:00:00,41.0,38.91216655805747,0.05,0.7898236148458424
2010-08-27 19:00:00,37.7,15.795080757699997,1.0,0.9994486855412896
2010-08-27 20:00:00,16.1,5.48802857652524,0.0,0.9994486855412896
2010-08-27 21:00:00,5.5,5.48802857652524,0.0,0.9994486855412896
2010-08-27 22:00:00,5.4,5.491620003567668,0.025,0.9996168079599337
2010-08-27 23:00:00,10.0,21.46995679674816,0.0,0.9994486855412896
2010-08-28 00:00:00,22.7,5.086264330443396,0.0,0.9994486855412896
2010-08-28 01:00:00,14.6,5.086264330443396,0.0,0.9992144542708565
2010-08-28 02:00:00,5.1,5.086264330443396,0.0,0.998891475144014
2010-08-28 03:00:00,5.1,5.090385031310377,0.0,0.998891475144014
2010-08-28 04:00:00,5.0,5.0932695219172635,0.0,0.9978553633427064
2010-08-28 05:00:00,5.0,5.065288665342084,0.0,0.8873747302140557
2010-08-28 06:00:00,17.1,5.045702065739459,0.0,0.8873747302140557
2010-08-28 07:00:00,41.3,43.8972279480907,0.0,0.8873747302140557
2010-08-28 08:00:00,46.9,50.021025589999994,0.0,0.9056446972251873
2010-08-28 09:00:00,49.0,50.021025589999994,0.0,0.9056446972251873
2010-08-28 10:00:00,46.1,43.8972279480907,0.0,0.9056446972251873
2010-08-28 11:00:00,40.3,46.12318229877724,0.025,0.8873747302140557
2010-08-28 12:00:00,35.1,42.88620893424925,0.0,0.8873747302140557
2010-08-28 13:00:00,33.9,35.015093289999996,0.025,0.8667084172062819
2010-08-28 14:00:00,38.7,39.46626687796519,0.025,0.8435718673100951
2010-08-28 15:00:00,36.5,37.25051808930045,0.025,0.8179362046239487
2010-08-28 16:00:00,41.3,33.88267499999999,0.0,0.8179362046239487
2010-08-28 17:00:00,36.2,9.452770858699997,0.0,0.8179362046239487
2010-08-28 18:00:00,11.3,5.464134002497367,0.0,0.8179362046239487
2010-08-28 19:00:00,5.5,5.464134002497367,0.0,0.8179362046239487
2010-08-28 20:00:00,5.5,5.4748938017481565,0.025,0.7898236148458424
2010-08-28 21:00:00,5.4,5.48242566122371,0.0,0.8179362046239487
2010-08-28 22:00:00,5.2,14.66448708,0.0,0.8179362046239487
2010-08-28 23:00:00,15.0,21.46995679674816,0.025,0.8179362046239487
2010-08-29 00:00:00,21.5,5.091991446017621,0.025,0.8179362046239487
2010-08-29 01:00:00,16.1,5.091991446017621,0.025,0.8179362046239487
2010-08-29 02:00:00,5.0,5.091991446017621,0.0,0.8179362046239487
2010-08-29 03:00:00,5.0,5.064394012212334,0.0,0.8179362046239487
2010-08-29 04:00:00,5.1,5.045075808548633,0.0,0.8179362046239487
2010-08-29 05:00:00,5.0,16.920442646374,0.0,0.8179362046239487
2010-08-29 06:00:00,6.2,9.189438198999998,0.0,0.8435718673100951
2010-08-29 07:00:00,9.7,5.04308714618883,0.025,0.8179362046239487
2010-08-29 08:00:00,38.1,43.34494965530844,0.525,0.8881130376717562
2010-08-29 09:00:00,45.7,43.8972279480907,0.0,0.8682279065745946
2010-08-29 10:00:00,44.3,46.12318229877724,0.0,0.8460296824771315
2010-08-29 11:00:00,36.4,40.095736223193775,0.0,0.8214883738644767
2010-08-29 12:00:00,33.7,36.55188957510207,0.0,0.8214883738644767
2010-08-29 13:00:00,33.3,36.55188957510207,0.0,0.8214883738644767
2010-08-29 14:00:00,36.1,35.622581758151426,0.0,0.8214883738644767
2010-08-29 15:00:00,37.1,41.20621742795668,0.025,0.8460296824771315
2010-08-29 16:00:00,32.5,41.20621742795668,0.075,0.9057542500409924
2010-08-29 17:00:00,24.4,11.263411,0.025,0.9057542500409924
2010-08-29 18:00:00,9.5,22.093672910863276,0.075,0.6765084259810791
2010-08-29 19:00:00,5.5,5.457697962856597,0.0,0.6765084259810791
2010-08-29 20:00:00,5.4,5.470388573999617,0.0,0.6765084259810791
2010-08-29 21:00:00,5.5,5.4492720017997325,0.025,0.6403732245381538
2010-08-29 22:00:00,5.2,22.093672910863276,0.0,0.6403732245381538
2010-08-29 23:00:00,7.2,22.093672910863276,0.175,0.6293181979783731
2010-08-30 00:00:00,22.5,11.75060108,0.1,0.7654827315797812
2010-08-30 01:00:00,16.7,9.189438198999998,0.025,0.7654827315797812
2010-08-30 02:00:00,5.1,5.090161002332181,0.05,0.7341949731040212
2010-08-30 03:00:00,5.1,5.093112701632526,0.05,0.7654827293270985
2010-08-30 04:00:00,5.0,5.095178891142767,0.05,0.7341949706965181
2010-08-30 05:00:00,15.2,5.066625223799937,0.05,0.7946184495736855
2010-08-30 06:00:00,41.6,38.84851659064023,0.025,0.821488400684144
2010-08-30 07:00:00,36.1,36.55188957510207,0.025,0.821488400684144
2010-08-30 08:00:00,33.7,41.700009448104474,0.025,0.8460297068521805
2010-08-30 09:00:00,46.1,55.12568279999999,0.0,0.62931820075096
2010-08-30 10:00:00,49.5,45.60138264585797,0.0,0.525496801373441
2010-08-30 11:00:00,40.9,41.20621742795668,0.0,0.5645263169766744
2010-08-30 12:00:00,36.7,40.095736223193775,0.0,0.640373230027391
2010-08-30 13:00:00,34.9,38.26232948289116,0.0,0.7110510833096003
2010-08-30 14:00:00,36.8,41.11435219956967,0.0,0.7744130198251938
2010-08-30 15:00:00,37.1,45.60138264585797,0.0,0.8290608801773712
2010-08-30 16:00:00,36.5,41.11435219956967,0.125,0.7110510858174456
2010-08-30 17:00:00,43.6,40.095736223193775,0.025,0.7110510858174456
2010-08-30 18:00:00,52.5,37.76037894621318,0.025,0.7110510858174456
2010-08-30 19:00:00,49.7,40.095736223193775,0.05,0.6403732327720094
2010-08-30 20:00:00,37.8,36.610198124259995,0.025,0.6029367542266397
2010-08-30 21:00:00,30.0,5.464490401259813,0.0,0.6029367542266397
2010-08-30 22:00:00,6.2,7.389,0.0,0.6029367542266397
2010-08-30 23:00:00,22.3,21.47896975772371,0.0,0.6029367542266397
2010-08-31 00:00:00,10.2,22.093672910863276,0.025,0.5645263198660799
2010-08-31 01:00:00,5.1,5.066625223799937,0.075,0.5529218062159551
2010-08-31 02:00:00,5.1,5.076637656659956,0.05,0.5645263140872689
2010-08-31 03:00:00,5.0,5.0836463596619685,0.075,0.5137791652774141
2010-08-31 04:00:00,5.1,5.0585524517633775,0.1,0.6293182062961336
2010-08-31 05:00:00,13.8,5.070986716234364,0.075,0.6658742019921264
2010-08-31 06:00:00,38.5,38.84851659064023,0.025,0.6658742019921264
2010-08-31 07:00:00,39.8,44.5124978546919,0.0,0.6658742019921264
2010-08-31 08:00:00,37.7,51.3,0.0,0.6658742019921264
2010-08-31 09:00:00,45.2,48.068599999999996,0.05,0.7341949851415364
2010-08-31 10:00:00,46.5,43.421464758715906,0.025,0.7341949851415364
2010-08-31 11:00:00,43.7,40.00701535623564,0.0,0.6293182062961336
2010-08-31 12:00:00,38.2,38.33363063802381,0.0,0.5529218120199304
2010-08-31 13:00:00,36.3,42.88620893424925,0.0,0.5645263140872689
2010-08-31 14:00:00,38.4,38.29354144661667,0.0,0.7110510808017552
2010-08-31 15:00:00,35.2,38.84851659064023,0.025,0.7744130198251938
2010-08-31 16:00:00,39.0,41.11435219956967,0.05,0.7437528030705979
2010-08-31 17:00:00,43.9,52.4496,0.0,0.7437528030705979
2010-08-31 18:00:00,50.3,49.635566819999994,0.025,0.7110510833096003
2010-08-31 19:00:00,53.2,37.75058568364445,0.075,0.6765084286173996
2010-08-31 20:00:00,46.6,36.16893776239432,0.075,0.602936745737311
2010-08-31 21:00:00,27.0,5.464490401259813,0.025,0.5645263111978635
2010-08-31 22:00:00,5.4,22.451157242368666,0.0,0.5645263111978635
2010-08-31 23:00:00,5.1,5.070986716234364,0.0,0.5645263111978635
2010-09-01 00:00:00,20.8,5.079690701364054,0.0,0.5645263111978635
2010-09-01 01:00:00,20.6,5.079690701364054,0.025,0.5645263111978635
2010-09-01 02:00:00,5.1,5.079690701364054,0.0,0.6403732245381538
2010-09-01 03:00:00,5.1,5.085783490954837,0.025,0.602936745737311
2010-09-01 04:00:00,5.1,13.663163095879998,0.05,0.5645263111978635
2010-09-01 05:00:00,9.9,5.093033910567869,0.175,0.5915552310875102
2010-09-01 06:00:00,39.4,37.17375386375722,0.0,0.5254968101388557
2010-09-01 07:00:00,39.0,42.88620893424925,0.0,0.5645263256448909
2010-09-01 08:00:00,36.4,45.11004110029611,0.0,0.5645263256448909
2010-09-01 09:00:00,47.2,46.231359326400835,0.025,0.5254968101388557
2010-09-01 10:00:00,49.6,42.88620893424925,0.025,0.5137791506472149
2010-09-01 11:00:00,49.5,41.11435219956967,0.0,0.5254968101388557
2010-09-01 12:00:00,43.5,38.32547901263167,0.1,0.6293181924331995
2010-09-01 13:00:00,43.9,36.547138686981995,0.1,0.7341949706965181
2010-09-01 14:00:00,43.8,37.75058568364445,0.1,0.7946184495736855
2010-09-01 15:00:00,42.8,35.622581758151426,0.025,0.5915552367881972
2010-09-01 16:00:00,43.8,43.84875443033658,0.025,0.62931820075096
2010-09-01 17:00:00,49.4,52.4496,0.025,0.6658741939793936
2010-09-01 18:00:00,59.8,54.54797795999999,0.025,0.7009203844095572
2010-09-01 19:00:00,54.9,56.12358457199999,0.1,0.7946184558360853
2010-09-01 20:00:00,44.6,14.66448708,0.125,0.8881130600219136
2010-09-01 21:00:00,34.1,5.093033910567869,0.225,0.9822697476450593
2010-09-01 22:00:00,5.4,5.093033910567869,0.325,0.9986031306782779
2010-09-01 23:00:00,17.1,20.864326378832597,0.025,0.996470671809294
2010-09-02 00:00:00,23.0,20.864326378832597,0.025,0.9917702094018542
2010-09-02 01:00:00,17.5,22.988799999999994,0.025,0.9917702094018542
2010-09-02 02:00:00,5.3,5.093033910567869,0.0,0.9892776324108727
2010-09-02 03:00:00,5.1,5.155123737397508,0.025,0.9892776324108727
2010-09-02 04:00:00,5.2,13.663163095879998,0.05,0.9917702094018542
2010-09-02 05:00:00,14.2,39.44638681457563,0.075,0.9892776326187319
2010-09-02 06:00:00,38.5,38.925773129413706,0.0,0.964662352092858
2010-09-02 07:00:00,47.4,41.11435219956967,0.0,0.8214883911056917
2010-09-02 08:00:00,40.4,47.369099361803805,0.0,0.6403732272827725
2010-09-02 09:00:00,50.5,44.53874849828433,0.05,0.6029367485670871
2010-09-02 10:00:00,53.5,42.86034625397447,0.05,0.5645263140872689
2010-09-02 11:00:00,50.4,43.44502533110113,0.025,0.5645263140872689
2010-09-02 12:00:00,40.5,38.377835308842165,0.0,0.5769563177013766
2010-09-02 13:00:00,37.9,38.925773129413706,0.0,0.6152887273811942
2010-09-02 14:00:00,37.4,38.377835308842165,0.0,0.6883450714190449
2010-09-02 15:00:00,37.5,38.925773129413706,0.05,0.7224657227350024
2010-09-02 16:00:00,38.4,41.700009448104474,0.1,0.5769563205895882
2010-09-02 17:00:00,46.5,55.07955644027999,0.05,0.5015644395781621
2010-09-02 18:00:00,50.4,55.07955644027999,0.0,0.5015644395781621
2010-09-02 19:00:00,45.3,55.07955644027999,0.075,0.5409942097732094
2010-09-02 20:00:00,41.0,29.901999999999997,0.05,0.5409942097732094
2010-09-02 21:00:00,14.6,5.157010631324779,0.025,0.5409942097732094
2010-09-02 22:00:00,5.3,16.928016896723257,0.0,0.5409942097732094
2010-09-02 23:00:00,12.8,5.199907441927344,0.025,0.5800244468767928
2010-09-03 00:00:00,18.0,5.199907441927344,0.05,0.6554182633137839
2010-09-03 01:00:00,15.0,5.199907441927344,0.05,0.6554182633137839
2010-09-03 02:00:00,4.9,5.199907441927344,0.0,0.5015644425212809
2010-09-03 03:00:00,4.9,5.109935209349141,0.025,0.5378806255679434
2010-09-03 04:00:00,4.8,38.38448471618952,0.05,0.5409942097732094
2010-09-03 05:00:00,12.3,38.38448471618952,0.0,0.5769563205895882
2010-09-03 06:00:00,45.3,38.925773129413706,0.05,0.5769563205895882
2010-09-03 07:00:00,43.1,41.08004653969877,0.0,0.615288730200568
2010-09-03 08:00:00,35.7,44.53874849828433,0.0,0.615288730200568
2010-09-03 09:00:00,43.8,55.07955644027999,0.075,0.5378806255679434
2010-09-03 10:00:00,48.8,43.44502533110113,0.0,0.6152887273811942
2010-09-03 11:00:00,43.8,38.925773129413706,0.0,0.6883450714190449
2010-09-03 12:00:00,36.1,36.16893776239432,0.025,0.6525254144778924
2010-09-03 13:00:00,33.0,38.925773129413706,0.025,0.6525254144778924
2010-09-03 14:00:00,35.8,43.44502533110113,0.025,0.6883450714190449
2010-09-03 15:00:00,34.8,35.69206506149419,0.025,0.6525254144778924
2010-09-03 16:00:00,36.3,38.38448471618952,0.175,0.5409942009904418
2010-09-03 17:00:00,40.2,37.24162770463005,0.025,0.5800244382256047
2010-09-03 18:00:00,41.8,45.20692013914509,0.025,0.6182825596012993
2010-09-03 19:00:00,40.0,37.24162770463005,0.975,0.9999445906302413
2010-09-03 20:00:00,18.5,5.431600296617308,0.05,0.9999758422467853
2010-09-03 21:00:00,5.3,5.431600296617308,0.0,0.9999758422467853
2010-09-03 22:00:00,5.1,5.431600296617308,0.025,0.9999758422467853
2010-09-03 23:00:00,4.8,22.451157242368666,0.025,0.9999758422467853
2010-09-04 00:00:00,16.8,14.645140955999999,0.025,0.9999758422467853
2010-09-04 01:00:00,17.4,16.15474621628,0.025,0.9999758422467853
2010-09-04 02:00:00,4.9,14.645140955999999,0.05,0.9998205141218598
2010-09-04 03:00:00,4.8,18.6150128,0.025,0.9998205141218598
2010-09-04 04:00:00,4.8,18.6150128,0.025,0.9998205141218598
2010-09-04 05:00:00,4.9,6.112289999999998,0.0,0.615288730200568
2010-09-04 06:00:00,9.6,38.38448471618952,0.0,0.6883450740277554
2010-09-04 07:00:00,40.0,46.74760817765251,0.0,0.6883450740277554
2010-09-04 08:00:00,50.7,40.03180626718882,0.05,0.6525254172032172
2010-09-04 09:00:00,60.4,45.20692013914509,0.025,0.6525254172032172
2010-09-04 10:00:00,60.2,37.70678698498578,0.025,0.6525254172032172
2010-09-04 11:00:00,45.6,34.97247699846999,0.025,0.6525254172032172
2010-09-04 12:00:00,40.3,37.24162770463005,0.025,0.6883450740277554
2010-09-04 13:00:00,38.8,37.24162770463005,0.0,0.7224657227350024
2010-09-04 14:00:00,38.2,38.88804119058959,0.0,0.7546511004588872
2010-09-04 15:00:00,41.6,41.08004653969877,0.0,0.7546511004588872
2010-09-04 16:00:00,47.1,33.88265752499999,0.0,0.7546511004588872
2010-09-04 17:00:00,41.1,36.19377950357322,0.025,0.7224657227350024
2010-09-04 18:00:00,12.5,5.431600296617308,0.025,0.7546511004588872
2010-09-04 19:00:00,5.1,5.431600296617308,0.0,0.784715007031648
2010-09-04 20:00:00,5.3,5.431600296617308,0.025,0.784715007031648
2010-09-04 21:00:00,5.3,5.431600296617308,0.0,0.8125235149809786
2010-09-04 22:00:00,5.1,6.872907999999999,0.0,0.8379950685034094
2010-09-04 23:00:00,4.8,21.47896975772371,0.025,0.8125235149809786
2010-09-05 00:00:00,17.5,16.15474621628,0.05,0.7546511004588872
2010-09-05 01:00:00,22.5,15.139336471399996,0.0,0.7546511004588872
